text,language,split
"El 28 de julio de 1940, el Thor combatió contra el crucero auxiliar Alcántara (22.209 TRB, 8 cañones de 15,2 cm), logrando inmovilizar a ese buque que le era superior en armamento y tamaño, y huir. En ese combate alcanzaron al Thor dos obuses enemigos, uno de los cuales no explotó. El otro lo hizo a la altura de los tubos torpederos de estribor, matando a tres marineros e hiriendo a otros, pero sin dañar gravemente al barco.",spa,train
"Toute la carrière politique de Michel Debré est placée sous le signe de la fidélité au général de Gaulle, qu'il rejoint à Londres en 1943 ; il est véritablement un « compagnon », pour reprendre le terme utilisé jusqu'aux années 1990 pour désigner les membres du parti gaulliste. Il participe à la création du Rassemblement du peuple français (RPF), fait entendre la voix des gaullistes au Conseil de la République entre 1948 et 1958 en tant que président du groupe des Républicains sociaux, et passe l'essentiel de la Quatrième République à demander le rappel du Général aux affaires.",fra,train
1919年波苏战争爆发。任苏军西南方面军政委的斯大林希望夺取波兰城市利沃夫，然而此舉却违背列宁和托洛茨基主攻华沙的战略意图。他的政治把戏促使第一骑兵军的谢苗·布琼尼和亚历山大·叶戈罗夫违背中央的命令，拒绝援助米哈伊尔·图哈切夫斯基的西北军，最后苏军在利沃夫和华沙的两场战役均以失败告终。归国后，斯大林的行为受到批评，他则辩护说问题在于中央的决策，而同时也主动辞去军职。在党内第九次会议中，托洛茨基更是公开的指责他。,zho,val
"2017 : Daniel Prévost à la cérémonie de clôture de remise des prix du FIFIGROT 2017, Carnets filmés de Gérard Courant - un juré de festival de cinéma",fra,test
"Le 26 mars 2011, le Racing Métro 92 reçoit le Stade toulousain au stade de France devant plus de 76 000 spectateurs. Ses partenaires Natixis, GTM et Kappa s'engageant alors dans un même type de show « rugby spectacle » et la rencontre achevée, un feu d'artifice sur le modèle de ceux proposés par Max Guazzini est tiré[réf. nécessaire].",fra,test
"Ce village, dont il ne reste que la ferme de Saint-André, à un kilomètre de Faverois, ne doit pas être confondu avec la ville d'Essert, près de Belfort, bien que l'origine du nom soit sans doute la même : une terre cultivable conquise sur la forêt. Au XVIIe siècle Saint-André possédait une église qui aurait existé déjà en 1274 et au minimum en 1466, date à laquelle y officiait un curé. Elle fut restaurée en 1606 mais menaçait ruine en 1749. À la fin du XVIIIe siècle il restait quatre familles d'anabaptistes et l'église avait disparu. Le hameau fait partie de la paroisse de Faverois. Dans les textes rédigés en allemand, Essert est germanisé en Schert",fra,train
"La saison suivante sera synonyme de plus grand succès, couronnée par une formidable aventure en Ligue des champions, où Laurent brille notamment lors du fameux match contre Rosenborg BK (7-2) où il est à l'origine de 6 des 7 buts de la rencontre. L'équipe de France de football lui tend de nouveau les bras et il en profite pour inscrire son 1er but sous le maillot tricolore face à la Turquie en novembre 2000, le dernier but du siècle.",fra,train
"Jessie J 在 2010 年 11 月 21 日於英國發行她的單曲 ""Do It Like A Dude"" ，該單曲於 25 日首次出現在英國單曲排行榜，而後達到最頂峰排在第二位。2010 年 12 月 15 日她宣佈已經贏得 2011 年全英音樂獎的評論家選擇獎。2010 年 12 月 6 日英國廣播公司宣佈她已被英國廣播公司提名為 2011 年的聲... 人物名單。2011 年 1 月 7 日，她被宣佈為獲勝者歌手名單其中之一，其中包括 James Blake（布雷克），The Vaccines，Jamie Woon，和 Clare Maguire 。她的首張專輯你是誰（Who You Are）將在英國於 2011 年 3 月 28 日公佈美國則在 4 月 12 日，一個叫 Later...with Jools Holland 的音樂節目在11月9日推廣 ""Price Tag"" 。這首釋出歌曲為專輯的第二首單曲，有和美國說唱歌手 B.O.B 合作，在 2011 年 1 月 28 日發佈。",zho,train
"Corrió otro año más la Dauphiné en la que fue 16.º en su etapa reina acabada en Saint Gervais-Mont Blanc, pero de nuevo no volvió a correr el Tour de Francia.",spa,train
"Eva Orner is an Australian, Academy and Emmy Award-winning film producer and director based in Los Angeles. Her works include Untold Desires (winner of Best Documentary at the Australian Film Institute Awards, the Logie Awards and the Australian Human Rights Awards), Strange Fits of Passion (nominated for the Critics' Award at the Cannes Film Festival), Taxi to the Dark Side (winner of the 2008 Academy Award for Best Documentary), and Gonzo, The Life and Work of Dr Hunter S. Thompson. Orner's directorial debut, The Network, a feature documentary set behind the scenes of Afghanistan's largest television station, premiered in the US in March 2013.",eng,train
"Les supporters de l'ASM Clermont Auvergne ont reçu en 2007, 2008 et 2009 le prix de l’Éthique et de la convivialité (challenge des meilleurs supporters) du Top 14.",fra,test
"En la tercera lucha de Marty, logra con éxito excapar de la Sala de Luchadores. Ally y Bottons están en las manos de Orage Mama, ¿lograra el Heredero de Eon, salvar a sus amigos?",spa,train
"Le championnat se déroule en deux phases : une phase dite de qualification, qui est disputée par toutes les équipes, et une phase finale regroupant les six meilleurs clubs (les quatre meilleurs jusqu'à la saison 2008-2009) de la phase de qualification, qui se joue par élimination directe. Les deux derniers de cette phase qualificative sont relégués en Pro D2 et remplacés par l'équipe classée première de Pro D2 à l'issue de la saison régulière et par le vainqueur des barrages de Pro D2.",fra,train
他生於俄罗斯帝国第比利斯省西部哥里城（今格鲁吉亚什达-卡特利州首府）。他在家中排行第三。早期他父亲頗為富裕，拥有自己工厂，但嗜酒无度，经常毒打妻儿。及後家庭财政转差，他随父母多次搬家。1888-1894年第比利斯正教小学读书。1894年15岁时，他通過入學考試进入第比利斯一所东正教的第比利斯聖靈神學校(Тбилисская духовная семинария，为正教中学)读书；母语是格鲁吉亚语，在那里他精熟俄语，但讲俄语时仍带有格鲁吉亚口音。接受了文法、修辞、几何、代数、逻辑、观星（天文）、希腊语（正教必修）、美术、击剑、射击、游泳等课程教育，成绩不是5分就是4分，还自学了亚美尼亚语和马术。1895年他開始接触到一些革命书籍，深受马克思主义影响。1898年8月，他加入俄国社会民主工党。1899年，因无法支付突涨的学费，最终放弃考试，被学校开除。随后他供職於第比利斯气象观测台，积极参与革命。1903年，俄国社会民主工党分裂，他选择加入以弗拉基米尔·列宁为首的布尔什维克一边。不久他成了高加索地区主要革命活动者，组织罢工、发放传单，为布尔什维克活动募集资金，為之而抢劫银行、绑架、敲诈。1906年夏天，他和叶卡捷琳娜·斯瓦尼泽结婚，不久首个儿子雅可夫·朱加什维利诞生。,zho,train
2016年，馬國明決定和無綫電視續約數年。迅速成為各大監製的搶手貨，連續出演《心理追兇 Mind Hunter》，《降魔的》，《宮心計2·深宮計》等重頭劇，並首次拍攝廉政行動系列劇集《廉政行動2016》。除此之外，他亦首度嘗試以常任主持人的身份，同唐詩詠、梁烈唯遠赴歐洲拍攝無線電視節目《有乜好過去camping_-_德國篇》，亦和楊怡飛赴成都為四川旅遊局拍攝宣傳短劇《小城大愛》，於J5播出。,zho,test
"Un año después del Proyecto de Fav y Cranberry, un nuevo Proyecto ha sido iniciado, 16 Chicas Mágicas con un pasado en común han sido atrapadas en un mundo de juegos y forzadas a enfrentarse unas a otras para sobrevivir. El objetivo es simple: vencer al Rey Demonio; la tarea puede ser difícil, pero en este nuevo Proyecto, no todo es lo que parece.",spa,train
